trade_id,entry_time,exit_time,decision,entry_price,exit_price,position_size,leverage,stop_loss,take_profit,pnl,pnl_pct,holding_period,reason,setup_quality,confluence_score,liquidity_sweep
SOLUSDT_1759233600,2025-09-30 12:00:00,2025-10-01 08:00:00,BUY,206.17242798318435,214.55913163333128,33.464787868809786,2,201.6406050446958,214.68,302.6254478812465,2.193091682213352,0 days 20:00:00,TAKE_PROFIT,OB,0.7777777777777778,False
SOLUSDT_1759244400,2025-09-30 15:00:00,2025-10-01 08:00:00,BUY,206.03420288230902,214.55913163333128,30.59318375109643,2,201.0871353072874,214.68,277.08881965258274,2.197986446014868,0 days 17:00:00,TAKE_PROFIT,OB,0.7777777777777778,False
SOLUSDT_1759647600,2025-10-05 07:00:00,2025-10-07 08:00:00,SELL,236.35194071985998,229.98651510716155,35.62810847501559,2,241.2157840419985,224.0,302.66574268877844,1.7971376125680418,2 days 01:00:00,TIME_EXPIRED_PROFIT,OB,0.5,False
SOLUSDT_1760421600,2025-10-14 06:00:00,2025-10-15 19:00:00,BUY,195.36613831169683,194.5753872511247,16.0326354252524,2,184.44600649094897,211.29,7.999992525041787,0.1277042575088442,1 days 13:00:00,TIME_EXPIRED_STALE,OB,0.7777777777777778,False
SOLUSDT_1760425200,2025-10-14 07:00:00,2025-10-15 20:00:00,BUY,194.45576807514706,193.99533923318725,17.46046152310315,2,184.4205774558812,211.29,14.372812853247847,0.21165826219020512,1 days 13:00:00,TIME_EXPIRED_STALE,OB,0.7777777777777778,False
SOLUSDT_1760432400,2025-10-14 09:00:00,2025-10-15 22:00:00,BUY,194.8459204831625,193.0964117112686,16.818810865104272,2,184.4333550512445,211.29,-7.784181161141259,-0.11876714997383774,1 days 13:00:00,TIME_EXPIRED_STALE,OB,0.7777777777777778,False
SOLUSDT_1760436000,2025-10-14 10:00:00,2025-10-15 23:00:00,BUY,194.24565937722232,193.61670408903512,17.83601934804238,2,184.42168683329845,211.29,11.652586171222756,0.16816788800129864,1 days 13:00:00,TIME_EXPIRED_STALE,OB,0.7777777777777778,False
SOLUSDT_1760443200,2025-10-14 12:00:00,2025-10-16 04:00:00,BUY,193.36475025382947,192.24926949913936,19.92924966594233,2,184.56242385116042,211.29,5.524221387698422,0.07167584553944516,1 days 16:00:00,TIME_EXPIRED_STALE,OB,0.7777777777777778,False
SOLUSDT_1761008400,2025-10-21 01:00:00,2025-10-21 15:00:00,BUY,186.74394923439573,194.32985091191603,28.23169916166238,2,180.49122968127352,194.44,224.62142686218357,2.1302846084002134,0 days 14:00:00,TAKE_PROFIT,OB,0.7777777777777778,False
SOLUSDT_1761087600,2025-10-21 23:00:00,2025-10-22 17:00:00,BUY,185.64764165523314,181.48572645729234,25.488440551475694,2,178.5985034300514,197.69,-92.78906295377308,-0.9804695073874514,0 days 18:00:00,TREND_REVERSAL,OB,0.7777777777777778,False
SOLUSDT_1761595200,2025-10-27 20:00:00,2025-10-28 20:00:00,BUY,198.7387907474046,193.7869976676966,37.08386275936907,2,193.89727577861365,205.3,-154.07815417053422,-1.045306048170359,1 days 00:00:00,STOP_LOSS,OB,0.7777777777777778,False
SOLUSDT_1761598800,2025-10-27 21:00:00,2025-10-28 20:00:00,BUY,198.74883676544712,193.77469840764488,36.9006060933114,2,193.88497036585554,205.3,-155.60628106626828,-1.060862340474222,0 days 23:00:00,STOP_LOSS,OB,0.7777777777777778,False
SOLUSDT_1762124400,2025-11-02 23:00:00,2025-11-03 03:00:00,SELL,187.54846262419352,182.01152911275014,58.21094983368025,2,190.58371274194542,181.91,322.43908293060036,1.4767245242492892,0 days 04:00:00,TAKE_PROFIT,OB,0.9753086419753086,False
SOLUSDT_1762441200,2025-11-06 15:00:00,2025-11-07 12:00:00,BUY,155.91975848076262,151.48253482321454,30.407750277004553,2,150.05695577121895,163.88,-118.75204363732303,-1.2523498071388801,0 days 21:00:00,TREND_REVERSAL,OB,0.5,False
SOLUSDT_1762444800,2025-11-06 16:00:00,2025-11-07 12:00:00,BUY,155.41979466070813,151.48253482321454,32.752411647785465,2,149.97110178756046,163.88,-112.61397916248472,-1.1061466134833295,0 days 20:00:00,TREND_REVERSAL,OB,0.5,False
SOLUSDT_1763283600,2025-11-16 09:00:00,2025-11-16 15:00:00,SELL,143.1107112537578,137.35738777863543,45.77172373252636,2,146.94812387265654,137.28,266.06503803568813,2.030899377862362,0 days 06:00:00,TAKE_PROFIT,OB,0.5,False
SOLUSDT_1763287200,2025-11-16 10:00:00,2025-11-16 15:00:00,SELL,142.7811936642037,137.35738777863543,43.070568580122874,2,146.85290073889536,137.28,234.92977935971933,1.910101571038634,0 days 05:00:00,TAKE_PROFIT,OB,0.5,False
SOLUSDT_1763366400,2025-11-17 08:00:00,2025-11-17 16:00:00,SELL,141.2007223846843,134.8194208722901,38.664840671573884,2,145.92128459471238,134.74,251.19830180346887,2.300559976317657,0 days 08:00:00,TAKE_PROFIT,OB,0.8333333333333334,False
SOLUSDT_1763370000,2025-11-17 09:00:00,2025-11-17 16:00:00,SELL,141.84041578577825,134.8194208722901,44.88614221687344,2,145.91726426651863,134.74,319.0914357862871,2.5059527362291463,0 days 07:00:00,TAKE_PROFIT,OB,0.8333333333333334,False
SOLUSDT_1763380800,2025-11-17 12:00:00,2025-11-17 16:00:00,SELL,141.6512314108436,134.8194208722901,45.17252719181978,2,145.70107674691744,134.74,308.7335913810977,2.4124545881800663,0 days 04:00:00,TAKE_PROFIT,OB,0.8333333333333334,False
SOLUSDT_1763600400,2025-11-20 01:00:00,2025-11-20 03:00:00,SELL,139.4996860506106,144.29052666151543,41.60265677961174,2,144.20718481682735,130.44,-201.71284532419875,-1.7378378972875905,0 days 02:00:00,STOP_LOSS,OB,0.8333333333333334,False
SOLUSDT_1763481600,2025-11-18 16:00:00,2025-11-20 05:00:00,SELL,140.89740492356086,144.14293517671052,32.34979214717043,2,146.9315229317391,128.7,-74.95141435025471,-0.8221959779927759,1 days 13:00:00,TIME_EXPIRED_STALE,OB,0.5555555555555556,False
SOLUSDT_1764000000,2025-11-24 16:00:00,2025-11-24 18:00:00,SELL,133.56373351505266,137.28245003835102,52.839864522249464,2,137.20394548420023,128.34,-199.39807171225917,-1.4126699681124166,0 days 02:00:00,STOP_LOSS,OB,0.5,False
SOLUSDT_1764334800,2025-11-28 13:00:00,2025-11-28 16:00:00,SELL,142.3618064021089,138.9173833179908,66.36096477212763,2,145.232079367334,138.84,226.7772156771323,1.20022658409478,0 days 03:00:00,TAKE_PROFIT,OB,0.5,False
SOLUSDT_1764338400,2025-11-28 14:00:00,2025-11-28 16:00:00,SELL,142.4416109448154,138.9173833179908,67.14296058229836,2,145.27871655538158,138.84,232.89614687400447,1.2175728182550625,0 days 02:00:00,TAKE_PROFIT,OB,0.5,False
SOLUSDT_1764644400,2025-12-02 03:00:00,2025-12-02 13:00:00,SELL,127.13884864466463,130.26606167915293,64.36733429460526,2,130.19390660060733,123.05,-191.55057642102457,-1.1703335892421476,0 days 10:00:00,STOP_LOSS,OB,0.8333333333333334,False
SOLUSDT_1764871200,2025-12-04 18:00:00,2025-12-05 12:00:00,BUY,140.75858144659895,136.06204548247186,41.639296098152506,2,136.1375660203196,146.87,-179.07118036186145,-1.5276274020005323,0 days 18:00:00,STOP_LOSS,OB,0.5,False
SOLUSDT_1764874800,2025-12-04 19:00:00,2025-12-05 13:00:00,BUY,139.678559914699,135.90665080515245,52.269188651399844,2,135.9820255902968,146.87,-176.6332889748291,-1.2096703961600486,0 days 18:00:00,STOP_LOSS,OB,0.9851851851851852,False
SOLUSDT_1764882000,2025-12-04 21:00:00,2025-12-05 13:00:00,BUY,138.7280151815517,135.92756028937416,71.42459065735014,2,136.00294553449058,144.22,-176.16071571750666,-0.8889291288991729,0 days 16:00:00,STOP_LOSS,OB,0.7777777777777778,False
